Date,Open,High,Low,Close,Volume,Symbol
2016-02-03,21.419547657269064,21.834409649360104,21.212116661223543,21.72393035888672,183857200,AAPL
2016-02-04,21.73073329436067,22.06397139436163,21.578849803599578,21.89848518371582,185886800,AAPL
2016-02-05,21.880350638286867,21.97102794813434,21.238812432834692,21.31361961364746,185672400,AAPL
2016-02-08,21.11186118527786,21.69446054534972,21.09145970080707,21.538043975830078,216085600,AAPL
2016-02-09,21.374822436180885,21.748865169160446,21.293213049729875,21.533506393432617,177324800,AAPL
2016-02-10,21.74432966262335,21.841807441702354,21.331749657352415,21.37028694152832,169374400,AAPL
2016-02-11,21.261482547855483,21.472306570299025,20.98945060270443,21.241079330444336,200298800,AAPL
2016-02-12,21.352153702933542,21.42242778029908,21.084656651945615,21.306814193725586,161405600,AAPL
2016-02-16,21.54030291836028,21.955150268125454,21.44735996896008,21.90754508972168,196231600,AAPL
2016-02-17,21.914354136949324,22.26346064438002,21.796474848627966,22.243059158325195,179452800,AAPL
2016-02-18,22.406272299451153,22.41760760939652,21.782868302016265,21.821407318115234,156084000,AAPL
2016-02-19,21.762469877436367,21.934756581566603,21.717132090335326,21.77153778076172,141496800,AAPL
2016-02-22,21.83274144338526,21.966490840071426,21.744331558086568,21.961956024169922,137123200,AAPL
2016-02-23,21.853145543375017,21.87581443522661,21.43376499078097,21.46550178527832,127770400,AAPL
2016-02-24,21.30455044212464,21.848610765619725,21.154932642495577,21.785137176513672,145022800,AAPL
2016-02-25,21.773803941943285,21.934755325317383,21.59244934487425,21.934755325317383,110330800,AAPL
2016-02-26,22.034494979329367,22.220382630830805,21.89394683400225,21.9687557220459,115964400,AAPL
2016-02-29,21.957427294571414,22.267996523477894,21.909822095312908,21.91888999938965,140865200,AAPL
2016-03-01,22.136505847523505,22.843784793520882,22.084365851863993,22.789379119873047,201628400,AAPL
2016-03-02,22.78485440767674,22.870996900069787,22.58763139012787,22.83926010131836,132678400,AAPL
2016-03-03,22.800724542343627,23.056886360197492,22.77125342017019,23.009281158447266,147822800,AAPL
2016-03-04,23.20649859470343,23.519333443418017,22.97980622416446,23.351581573486328,184220400,AAPL
2016-03-07,23.211028440411454,23.3107736229704,22.886858326620168,23.093149185180664,143315600,AAPL
2016-03-08,22.846059749235305,23.06821906177893,22.759917260038176,22.902732849121094,126247600,AAPL
2016-03-09,22.96620422577282,23.027412136271312,22.730443945478886,22.923133850097656,108806800,AAPL
2016-03-10,22.98887855503972,23.17703194439298,22.703245628869972,22.934471130371094,134054400,AAPL
2016-03-11,23.17703142168694,23.186099325593872,23.009279523223285,23.18156623840332,109632800,AAPL
2016-03-14,23.102220646937305,23.32891302076485,23.072749531443367,23.240501403808594,100304400,AAPL
2016-03-15,23.566935326335837,23.84350025630471,23.541999030714035,23.70748519897461,160270800,AAPL
2016-03-16,23.71429264251982,24.099669039487516,23.709757825882104,24.022594451904297,153214000,AAPL
2016-03-17,23.92057924604393,24.13593804538442,23.793632066323628,23.984054565429688,137682800,AAPL
2016-03-18,24.10646181417377,24.14273341755536,23.845767015350877,24.01125144958496,176820800,AAPL
2016-03-21,24.013524328147923,24.403435505706756,23.834437137081917,24.008991241455078,142010800,AAPL
2016-03-22,23.85937361041647,24.32182628508781,23.850305707439503,24.192611694335938,129777600,AAPL
2016-03-23,24.13820831977842,24.271956010076394,24.00672630829763,24.05886459350586,102814000,AAPL
2016-03-24,23.909242528632277,24.086062285628593,23.777760550010516,23.954580307006836,104532000,AAPL
2016-03-28,24.02939398427441,24.072466092977475,23.8163025785128,23.845773696899414,77645600,AAPL
2016-03-29,23.77776067402678,24.435168841038994,23.775493266238612,24.410232543945312,124760400,AAPL
2016-03-30,24.63012140648839,25.031366059921908,24.618786098451633,24.836410522460938,182404400,AAPL
2016-03-31,24.87268335542105,24.9134880450374,24.682260894036325,24.707197189331055,103553600,AAPL
2016-04-01,24.659595644549775,24.936160611694472,24.52811365532926,24.93389320373535,103496000,AAPL
2016-04-04,25.031373946976785,25.43262045636295,24.99736974167742,25.190059661865234,149424800,AAPL
2016-04-05,24.82507881496581,25.10164374846506,24.804675604866937,24.893085479736328,106314800,AAPL
2016-04-06,24.988301240461844,25.158320521597677,24.754806641567157,25.153785705566406,105616400,AAPL
2016-04-07,24.924831418809514,25.031377135206167,24.50998559580099,24.605195999145508,127207600,AAPL
2016-04-08,24.68906979727061,24.88402366760454,24.5213161781653,24.632396697998047,94326800,AAPL
2016-04-11,24.70266140202545,25.074436653637697,24.670924616853068,24.7139949798584,117630000,AAPL
2016-04-12,24.786544736323343,25.04950873511771,24.632395573682633,25.035907745361328,108929200,AAPL
2016-04-13,25.1175186980733,25.46662347328959,25.1175186980733,25.398616790771484,133029200,AAPL
2016-04-14,25.303410507058,25.477962923015205,25.23766949261213,25.412221908569336,101895600,AAPL
2016-04-15,25.414487916884465,25.45756003110272,24.87496056776389,24.902162551879883,187756000,AAPL
2016-04-18,24.68452825302193,24.69812923969216,24.242478890986884,24.364892959594727,243286000,AAPL
2016-04-19,24.45557552402066,24.482779234688476,24.081534447111306,24.235685348510742,129539600,AAPL
2016-04-20,24.174474201468847,24.503177446199846,24.042992211766236,24.285552978515625,122444000,AAPL
2016-04-21,24.240218953318198,24.240218953318198,23.920581831865228,24.022594451904297,126210000,AAPL
2016-04-22,23.80496657703028,24.13820464212083,23.716556689907346,23.956850051879883,134732400,AAPL
2016-04-25,23.802703120282906,23.95005353312316,23.691624323322156,23.820838928222656,112126400,AAPL
2016-04-26,23.55560625937674,23.870708532203164,23.55560625937674,23.655349731445312,224064800,AAPL
2016-04-27,21.762466888529023,22.376802985860067,21.689925401414946,22.175046920776367,458408400,AAPL
2016-04-28,22.12744856955328,22.188654765599246,21.365761854725648,21.497243881225586,328970800,AAPL
2016-04-29,21.30681423326988,21.472300415516546,20.971310512135492,21.250141143798828,274126000,AAPL
2016-05-02,21.30228311273725,21.327219412767505,20.946376147199313,21.227474212646484,192640400,AAPL
2016-05-03,21.354424537358057,21.70353105968799,21.236545244005825,21.576583862304688,227325200,AAPL
2016-05-04,21.58111759806483,21.739803329088275,21.268282682458565,21.35215950012207,164102000,AAPL
2016-05-05,21.438821402530515,21.454786412696134,21.137765682224863,21.265485763549805,143562000,AAPL
2016-05-06,21.29513624976754,21.31338073272175,20.9484649728036,21.146888732910156,174799600,AAPL
2016-05-09,21.210752093520146,21.38636723232578,21.117241490999312,21.162857055664062,131745600,AAPL
2016-05-10,21.28601765002479,21.340754590600596,21.00776878034248,21.306543350219727,134747200,AAPL
2016-05-11,21.320231675417837,21.340757378294,21.087596602484133,21.099000930786133,114876400,AAPL
2016-05-12,21.146890248583844,21.160574046794167,20.40565435122547,20.604076385498047,305258800,AAPL
2016-05-13,20.526535072248734,20.90741591653148,20.526535072248734,20.645132064819336,177571200,AAPL
2016-05-16,21.071625589084583,21.527770750428644,20.902852366602875,21.411453247070312,245039200,AAPL
2016-05-17,21.56426793750375,21.59847744007784,21.21303587727575,21.322509765625,187667600,AAPL
2016-05-18,21.47531973359912,21.714794951707475,21.413739148902632,21.566547393798828,168249600,AAPL
2016-05-19,21.58478852575027,21.58478852575027,21.340750938214907,21.48443603515625,121768400,AAPL
2016-05-20,21.584789018049523,21.76496656660928,21.557419681793558,21.717071533203125,128104000,AAPL
2016-05-23,21.865323782862813,22.166379586489988,21.81970821258228,21.993043899536133,152074400,AAPL
2016-05-24,22.173222454556974,22.37164453875325,22.086553737270172,22.328311920166016,140560800,AAPL
2016-05-25,22.503918711572723,22.747956277201364,22.376198636867795,22.72058868408203,152675200,AAPL
2016-05-26,22.734274533280352,22.97375143502957,22.497078844515553,22.900768280029297,225324800,AAPL
2016-05-27,22.67953602057815,22.914450479977724,22.636201677174352,22.887081146240234,145364800,AAPL
2016-05-31,22.7160264228664,22.898485165241038,22.538130106081663,22.775325775146484,169228800,AAPL
2016-06-01,22.583744247393028,22.70234295366386,22.426375363381943,22.456024169921875,116693200,AAPL
2016-06-02,22.25988499558797,22.314621931348405,22.03865429931745,22.287254333496094,160766400,AAPL
2016-06-03,22.303217859651237,22.412691723878453,22.225672277439237,22.332866668701172,114019600,AAPL
2016-06-06,22.348830448630295,23.238313811742945,22.248479701959216,22.494796752929688,93170000,AAPL
2016-06-07,22.63620721418083,22.777612862996868,22.570065946511516,22.586030960083008,89638000,AAPL
2016-06-08,22.583748560036888,22.70690797542668,22.506204709637323,22.56550407409668,83392400,AAPL
2016-06-09,22.465150329311918,22.804978004438173,22.456027216818192,22.727434158325195,106405600,AAPL
2016-06-10,22.47199043461949,22.6590098756707,22.4605878499545,22.54041290283203,126851600,AAPL
2016-06-13,22.508481857158543,22.606553129102913,22.145845576227288,22.20058250427246,152082000,AAPL
2016-06-14,22.196024840457255,22.460589885462802,22.066023531116475,22.227954864501953,127727600,AAPL
2016-06-15,22.310061512979562,22.444625250907382,22.129883951379572,22.154972076416016,117780800,AAPL
2016-06-16,21.997604282253157,22.29409939477904,21.9109373100031,22.248485565185547,125307200,AAPL
2016-06-17,22.036372718938903,22.043214617747715,21.735316990961696,21.742158889770508,244032800,AAPL
2016-06-20,21.89496289073672,22.024964163298257,21.673732258119383,21.689697265625,137647600,AAPL
2016-06-21,21.653216138473546,21.974797643272932,21.593916767212864,21.874446868896484,142185600,AAPL
2016-06-22,21.951987540053324,22.097953863452847,21.746721854005294,21.79233741760254,116876400,AAPL
2016-06-23,21.88128539729008,21.9611104578068,21.723914749374387,21.917776107788086,128960800,AAPL
2016-06-24,21.190223989295156,21.58935099951601,21.13092463198961,21.301979064941406,301245600,AAPL
2016-06-27,21.210747847269868,21.222152171166954,20.868639011023582,20.991798400878906,181958400,AAPL
2016-06-28,21.187943220155887,21.36127886972703,21.014607570584744,21.345312118530273,161779600,AAPL
2016-06-29,21.431979006097457,21.564261510143265,21.354433429911598,21.53005027770996,146124000,AAPL
2016-06-30,21.539168707797952,21.842503827973587,21.507238695147887,21.80373191833496,143345600,AAPL
2016-07-01,21.778653190981583,22.00216511593841,21.742162477960512,21.869882583618164,104106000,AAPL
2016-07-05,21.755845018459116,21.75812623165836,21.543737432381075,21.664615631103516,110820800,AAPL
2016-07-06,21.57566745362745,21.817425591090963,21.523211730443737,21.78777503967285,123796400,AAPL
2016-07-07,21.826547942201522,22.009006725063795,21.808303455960026,21.88128662109375,100558400,AAPL
2016-07-08,22.006720208172048,22.097949577617026,21.906369467832516,22.0500545501709,115648400,AAPL
2016-07-11,22.066021317894865,22.27128698049106,22.061460632084117,22.118478775024414,95179600,AAPL
2016-07-12,22.16181196420033,22.28269015200899,22.150409379345284,22.218830108642578,96670000,AAPL
2016-07-13,22.216546984319933,22.27584459195397,22.08654396590471,22.093387603759766,103568800,AAPL
2016-07-14,22.211986218706137,22.57690196241551,22.196021209295587,22.531288146972656,155676000,AAPL
2016-07-15,22.56093506681079,22.64760374498405,22.465145018355962,22.52900505065918,120548000,AAPL
2016-07-18,22.510759123030585,22.836902926586657,22.48795221691902,22.768482208251953,145975600,AAPL
2016-07-19,22.706903287985973,22.80725577019259,22.656727046882665,22.777606964111328,95119600,AAPL
2016-07-20,22.807260777912795,22.91217396868449,22.74796141267457,22.798137664794922,105104000,AAPL
2016-07-21,22.76848500620575,23.03532949461918,22.608833163694822,22.677255630493164,130808000,AAPL
2016-07-22,22.638493106901993,22.647616222265142,22.421823032153885,22.501649856567383,113254800,AAPL
2016-07-25,22.408129372362747,22.542691349652046,22.104792445179516,22.20058250427246,161531600,AAPL
2016-07-26,22.081980771675287,22.34426451121152,21.990751417916357,22.04776954650879,224959200,AAPL
2016-07-27,23.781129697062816,23.799375923029686,23.434460103971716,23.480073928833008,369379200,AAPL
2016-07-28,23.4527078502848,23.822184379758244,23.450426636877086,23.797096252441406,159479200,AAPL
2016-07-29,23.762885831361526,23.844992110299522,23.64656831285671,23.767446517944336,110934800,AAPL
2016-08-01,23.81305866139538,24.209904459186337,23.81305866139538,24.187097549438477,152671600,AAPL
2016-08-02,24.187101105766413,24.19166179236429,23.719551556938992,23.82902717590332,135266400,AAPL
2016-08-03,23.90429185885431,24.139206389987773,23.895168744822634,24.127803802490234,120810400,AAPL
2016-08-04,24.21035018620521,24.30665917059036,24.14155705479753,24.2768497467041,109634800,AAPL
2016-08-05,24.36857557038151,24.68502192717648,24.347938677276947,24.646039962768555,162213600,AAPL
2016-08-08,24.655199681528956,24.850112915039062,24.572650396683745,24.850112915039062,112148800,AAPL
2016-08-09,24.818018095110094,24.980826647077354,24.767570029813914,24.95101547241211,105260800,AAPL
2016-08-10,24.92808642374439,24.971655527966504,24.710244401598175,24.765277862548828,96034000,AAPL
2016-08-11,24.884506979474782,24.97852411278643,24.730871017190402,24.749216079711914,109938000,AAPL
2016-08-12,24.714829287604516,24.86617348896816,24.714829287604516,24.80655288696289,74641600,AAPL
2016-08-15,24.797374862680876,25.118406514627303,24.783616938141463,25.10464859008789,103472800,AAPL
2016-08-16,25.13904929117566,25.276635566731418,25.042740297872363,25.081722259521484,135177600,AAPL
2016-08-17,25.017512992462944,25.079427158262995,24.843238349169017,25.04503059387207,101424000,AAPL
2016-08-18,25.04732266401467,25.132165535016163,24.99916642706343,25.01292610168457,87938800,AAPL
2016-08-19,24.941842391231983,25.152807182345406,24.847826975725802,25.07713508605957,101472400,AAPL
2016-08-22,24.962480616661068,25.017514072372965,24.730878939212225,24.88222312927246,103280800,AAPL
2016-08-23,24.900569215158452,25.06796492129755,24.886811287072188,24.960189819335938,85030800,AAPL
2016-08-24,24.895980438764262,24.937255966895645,24.691896368970756,24.772153854370117,94700400,AAPL
2016-08-25,24.62539812993419,24.737758615516846,24.46258957954404,24.66667366027832,100344800,AAPL
2016-08-26,24.629986171859084,24.753811017933824,24.377745838605023,24.5222110748291,111065200,AAPL
2016-08-29,24.448825215948006,24.636857749238583,24.37315313865895,24.494686126708984,99881200,AAPL
2016-08-30,24.260800679956446,24.421315670013428,24.192007541656494,24.30666160583496,99455600,AAPL
2016-08-31,24.228697365586857,24.437366849936303,24.224110223369593,24.329591751098633,118649600,AAPL
2016-09-01,24.338763544324756,24.490107742203424,24.219524092542073,24.474056243896484,106806000,AAPL
2016-09-02,24.69648461254312,24.765277750531908,24.494694090315328,24.703365325927734,107210000,AAPL
2016-09-06,24.742348196246528,24.83407180043899,24.652918163266495,24.69648551940918,107521600,AAPL
2016-09-07,24.726298684280053,24.939555337639632,24.552023997254004,24.84783172607422,169457200,AAPL
2016-09-08,24.593290337008558,24.59787572860481,24.1323806296489,24.19658660888672,212008000,AAPL
2016-09-09,23.99480004099266,24.24245321502954,23.648544311523438,23.648544311523438,186228000,AAPL
2016-09-12,23.53847762093643,24.242453442063752,23.510960018180622,24.178247451782227,181171200,AAPL
2016-09-13,24.65291270015171,24.946426768938736,24.5909985375121,24.753807067871094,248704800,AAPL
2016-09-14,24.932665788966226,25.91868938364895,24.902854621909995,25.6297607421875,443554800,AAPL
2016-09-15,26.10902578005832,26.53783264513444,26.02418113578098,26.501142501831055,359934400,AAPL
2016-09-16,26.397951602255997,26.62955154556638,26.150298410922346,26.352088928222656,319547600,AAPL
2016-09-19,26.4139973848158,26.641011886338042,25.9691391651113,26.044811248779297,188092000,AAPL
2016-09-20,25.923281082326604,26.168640676295237,25.799454499929077,26.04252052307129,138057200,AAPL
2016-09-21,26.106726636746156,26.138829630543682,25.783403127933372,26.037935256958008,144012800,AAPL
2016-09-22,26.22138051190567,26.35667319871073,26.141123027944335,26.283294677734375,124296000,AAPL
2016-09-23,26.23743644977777,26.322281089744948,25.579323220417336,25.845319747924805,209924800,AAPL
2016-09-26,25.599958649955084,26.001247864236245,25.579321758686334,25.884300231933594,119477600,AAPL
2016-09-27,25.911808642176865,25.953084159550745,25.76046449531214,25.932445526123047,98429600,AAPL
2016-09-28,26.070040800957965,26.287882815819597,26.010420199723853,26.12965965270996,118564400,AAPL
2016-09-29,25.94851005552006,26.095267125689546,25.63665084403934,25.723787307739258,143548000,AAPL
2016-09-30,25.787989928201096,25.996661148760822,25.636647484818017,25.923282623291016,145516400,AAPL
2016-10-03,25.845319287918862,25.923284962349022,25.746716721407957,25.80175018310547,86807200,AAPL
2016-10-04,25.92557929474263,26.21221448683728,25.826976718682772,25.911821365356445,118947200,AAPL
2016-10-05,26.003540112167048,26.063160710824405,25.840731563452227,25.923282623291016,85812400,AAPL
2016-10-06,26.072330939719812,26.219087987529836,25.941625389342697,26.11590003967285,115117200,AAPL
2016-10-07,26.212211369981162,26.269538401583418,26.028765918543243,26.154884338378906,97433600,AAPL
2016-10-10,26.375019129437028,26.771722945858713,26.306227743291114,26.611207962036133,144944000,AAPL
2016-10-11,26.989563272777065,27.216579556472453,26.645601115097758,26.668533325195312,256164000,AAPL
2016-10-12,26.909304602909817,27.05376982245271,26.771720095782907,26.907011032104492,150347200,AAPL
2016-10-13,26.780893790844086,26.92994440897911,26.53553418849209,26.824462890625,140769600,AAPL
2016-10-14,27.030837766271492,27.097337324146757,26.85885669401951,26.9735107421875,142608800,AAPL
2016-10-17,26.90472541996338,27.021671315795444,26.778605238792725,26.95517349243164,94499600,AAPL
2016-10-18,27.09963335180484,27.106512315401456,26.932237656531512,26.936824798583984,98214000,AAPL
2016-10-19,26.886376808308796,27.00332443822551,26.09526450180172,26.8565673828125,80138400,AAPL
2016-10-20,26.796941133636036,26.916180559968062,26.675408136754815,26.842802047729492,96503200,AAPL
2016-10-21,26.785476340635917,26.808408548286152,26.663943337809673,26.737321853637695,92770800,AAPL
2016-10-24,26.851979661155024,26.998736713400326,26.82904919976958,26.978099822998047,94154800,AAPL
2016-10-25,27.046889472701864,27.14090663267976,26.90013242986774,27.11568260192871,192516000,AAPL
2016-10-26,26.212209848398754,26.530947985646417,25.98290173530075,26.50572395324707,264536800,AAPL
2016-10-27,26.459865399464192,26.567640502186865,26.16405769714522,26.251195907592773,138248000,AAPL
2016-10-28,26.111319943117163,26.418592027575926,26.015009189504354,26.076923370361328,151446800,AAPL
2016-10-31,26.060868564773347,26.193867696172408,25.95767885959181,26.03564453125,105677600,AAPL
2016-11-01,26.017302443885708,26.088387410427927,25.345429495573054,25.56556510925293,175303200,AAPL
2016-11-02,25.54492599218359,25.76276801555205,25.50594403001992,25.58849334716797,113326800,AAPL
2016-11-03,25.579267515496845,25.68989950999705,25.249673361172572,25.314208984375,107730400,AAPL
2016-11-04,25.014582948234988,25.411018161450443,24.917779491556118,25.08603286743164,123348000,AAPL
2016-11-07,25.371828737511343,25.47093751220724,25.228927181902648,25.44788932800293,130240000,AAPL
2016-11-08,25.4248531721912,25.74983854862855,25.284256886302447,25.59771728515625,97016800,AAPL
2016-11-09,25.325741274327616,25.6576408937037,24.90395422624573,25.55622673034668,236705600,AAPL
2016-11-10,25.604627486259076,25.604627486259076,24.39227530004007,24.844026565551758,228538000,AAPL
2016-11-11,24.689597952577575,25.09294742335034,24.558221338150155,24.991533279418945,136575600,AAPL
2016-11-14,24.82558534465877,24.84863353586414,23.988923870500464,24.364614486694336,204702000,AAPL
2016-11-15,24.562827870397335,24.818666793229063,24.468329775173924,24.68729019165039,129058000,AAPL
2016-11-16,24.592794126175125,25.406409152941595,24.569745935384784,25.351091384887695,235362000,AAPL
2016-11-17,25.309603443428,25.434065781420426,25.083728716247236,25.34187126159668,110528000,AAPL
2016-11-18,25.288855741133737,25.477853679152993,25.27502718127941,25.367219924926758,113715600,AAPL
2016-11-21,25.38105269121837,25.812059260577815,25.355699156730868,25.752134323120117,117058400,AAPL
2016-11-22,25.802843808466104,25.911172244537415,25.67607787398223,25.768272399902344,103862000,AAPL
2016-11-23,25.666856697844196,25.70142986278753,25.429456994878407,25.63689422607422,109705600,AAPL
2016-11-25,25.61384897980826,25.784409489252976,25.57236152595205,25.76597023010254,45903600,AAPL
2016-11-28,25.682987922321058,25.92269294681661,25.6737682954023,25.715255737304688,108776000,AAPL
2016-11-29,25.533176903566115,25.821283705165236,25.36953245127354,25.68990707397461,114115200,AAPL
2016-11-30,25.722172200613766,25.86046309920215,25.41562617379233,25.473247528076172,144649200,AAPL
2016-12-01,25.438683453488657,25.57006010877888,25.12983199111754,25.235855102539062,148347600,AAPL
2016-12-02,25.162097621171156,25.3741438254999,25.088342343210527,25.330352783203125,106112000,AAPL
2016-12-05,25.353397734158637,25.360312015822757,24.95004822475157,25.148265838623047,137298000,AAPL
2016-12-06,25.238153525835095,25.436371127993674,25.166703608242187,25.34187126159668,104782000,AAPL
2016-12-07,25.18283710341803,25.627674027676814,25.15978891345697,25.590795516967773,119994800,AAPL
2016-12-08,25.551617408966116,25.913479499111155,25.491690698936363,25.842029571533203,108273200,AAPL
2016-12-09,25.885817069046983,26.436677084543792,25.885817069046983,26.263813018798828,137610400,AAPL
2016-12-12,26.111696880909687,26.505826789988568,25.92730781724573,26.114002227783203,105497600,AAPL
2016-12-13,26.23846290892882,26.717873069244042,26.217720062392935,26.549619674682617,174935200,AAPL
2016-12-14,26.515046505325035,26.78240871419716,26.50121794096778,26.549619674682617,136127200,AAPL
2016-12-15,26.59340625984937,26.904562973479848,26.558834854747445,26.694820404052734,186098000,AAPL
2016-12-16,26.84463379361903,26.851548074000586,26.655635843179216,26.72939109802246,177404400,AAPL
2016-12-19,26.690216456175612,27.054382139512974,26.67869148001228,26.88382339477539,111117600,AAPL
2016-12-20,26.90686903715174,27.082038459129734,26.893040473838635,26.955270767211914,85700000,AAPL
2016-12-21,26.92069830092802,27.05898920401707,26.916087607695317,26.980623245239258,95132800,AAPL
2016-12-22,26.816976831405366,26.853855340696292,26.653332402971124,26.80314826965332,104343600,AAPL
2016-12-23,26.64180770848088,26.856159210205078,26.64180770848088,26.856159210205078,56998000,AAPL
2016-12-27,26.85616336574068,27.151186213418192,26.84924908372231,27.026723861694336,73187600,AAPL
2016-12-28,27.086643775365598,27.201886476816796,26.782403113872995,26.911476135253906,83623600,AAPL
2016-12-29,26.84002460619699,26.992145816977864,26.828501391069523,26.90456199645996,60158000,AAPL
2016-12-30,26.886123718449394,27.012889640239454,26.604931233859443,26.694820404052734,122345200,AAPL
2017-01-03,26.690212108223545,26.812369098411278,26.450507062483908,26.77088165283203,115127600,AAPL
2017-01-04,26.701740820761334,26.853862072021723,26.67869262590918,26.740922927856445,84472400,AAPL
2017-01-05,26.717869935968483,26.934526797301263,26.69251639864383,26.87690544128418,88774400,AAPL
2017-01-06,26.916094467815807,27.23416556029824,26.844644530676565,27.176544189453125,127007600,AAPL
2017-01-09,27.185751975927122,27.52687113850575,27.18344838804248,27.425457000732422,134247600,AAPL
2017-01-10,27.37475522048423,27.51535148102723,27.266428539664876,27.453121185302734,97848400,AAPL
2017-01-11,27.367835251002603,27.642113433170522,27.335567436449203,27.60062599182129,110354400,AAPL
2017-01-12,27.40471444900972,27.496908960828073,27.245678960084668,27.485383987426758,108344800,AAPL
2017-01-13,27.453124650581184,27.5706727334143,27.383978305746506,27.43699073791504,104447600,AAPL
2017-01-17,27.27564416179909,27.71356681796327,27.24798703640748,27.65825080871582,137759200,AAPL
2017-01-18,27.65825398578487,27.77349671072564,27.591412994303493,27.655948638916016,94852000,AAPL
2017-01-19,27.519962018093295,27.6789957766911,27.51304773621483,27.607545852661133,102389200,AAPL
2017-01-20,27.761968545862814,27.761968545862814,27.596020518120472,27.65825080871582,130391600,AAPL
2017-01-23,27.658251798733932,27.84494443566681,27.605239375728736,27.67669105529785,88200800,AAPL
2017-01-24,27.554531312952452,27.681297232656597,27.54300633913202,27.651334762573242,92844000,AAPL
2017-01-25,27.75505376995729,28.142269344718223,27.72278595193256,28.091562271118164,129510400,AAPL
2017-01-26,28.043162311530395,28.220637080316127,28.027028401501173,28.10539436340332,105350400,AAPL
2017-01-27,28.151491236448933,28.199892967378492,28.027028889002494,28.107698440551758,82251600,AAPL
2017-01-30,27.872609762254182,28.03394889831543,27.810379455049045,28.03394889831543,121510000,AAPL
2017-01-31,27.923309746058493,27.978625755996777,27.801152751481993,27.969406127929688,196804000,AAPL
2017-02-01,29.278564014442228,30.076045153038212,29.273955079547164,29.674999237060547,447940000,AAPL
2017-02-02,29.497524541606396,29.8225080662792,29.45142640297126,29.624290466308594,134841600,AAPL
2017-02-03,29.573581923528376,29.776410206516037,29.539010519350114,29.751056671142578,98029200,AAPL
2017-02-06,29.76258683577543,30.07835077210367,29.709572650884894,30.02994728088379,107383600,AAPL
2017-02-07,30.087570159753724,30.444823323275603,30.066827312582973,30.315752029418945,152735200,AAPL
2017-02-08,30.27426420290891,30.47478541196175,30.244299970042167,30.43329620361328,92016400,AAPL
2017-02-09,30.474963546331477,30.66015203831457,30.352276920980227,30.653207778930664,113399600,AAPL
2017-02-10,30.662466795138403,30.773578468937934,30.5675572146001,30.583759307861328,80262000,AAPL
2017-02-13,30.80598537365048,30.977285329204832,30.729594996126632,30.854595184326172,92141600,AAPL
2017-02-14,30.896277116264844,31.2712813689797,30.845350176738407,31.25507926940918,132904800,AAPL
2017-02-15,31.370814956651838,31.544428522736045,31.162476558044563,31.368497848510742,142492400,AAPL
2017-02-16,31.40553614463961,31.458776649038718,31.213403374999228,31.331462860107422,90338400,AAPL
2017-02-17,31.27358153573441,31.442564362340935,31.27358153573441,31.41710090637207,88792800,AAPL
2017-02-21,31.5351552471252,31.65552826316802,31.477284080282114,31.643953323364258,98028800,AAPL
2017-02-22,31.581445886592675,31.741170843968245,31.50737264287036,31.73885726928711,83347600,AAPL
2017-02-23,31.801366202946802,31.824512551447835,31.55136232677486,31.604602813720703,83152800,AAPL
2017-02-24,31.46109293625939,31.634706497192383,31.31525641477906,31.634706497192383,87106400,AAPL
2017-02-27,31.745816030411483,31.81526215650199,31.54673901944627,31.697202682495117,81029600,AAPL
